MSTI_VAR,COU,Year,Value
B_XSERV,AUS,2016,60.9885279149398
B_XSERV,AUS,2017,61.519360462449
B_XSERV,AUT,2000,24.6482391493595
B_XSERV,AUT,2001,25.567527390734
B_XSERV,AUT,2002,26.3550209921629
B_XSERV,AUT,2003,27.0111627266207
B_XSERV,AUT,2004,27.3499167803579
B_XSERV,AUT,2005,27.3808182214575
B_XSERV,AUT,2006,27.935322779182
B_XSERV,AUT,2007,29.3067423931475
B_XSERV,AUT,2008,30.3915270958374
B_XSERV,AUT,2009,31.6029250121051
B_XSERV,AUT,2010,33.2937606521246
B_XSERV,AUT,2011,34.9800916624933
B_XSERV,AUT,2012,36.2081394879016
B_XSERV,AUT,2013,36.9997285503112
B_XSERV,AUT,2014,37.3871353654774
B_XSERV,AUT,2015,36.8972518193001
B_XSERV,AUT,2016,35.1866993295086
B_XSERV,AUT,2017,32.8240017930025
B_XSERV,BEL,2000,25.8569516328508
B_XSERV,BEL,2001,24.2721891304608
B_XSERV,BEL,2002,27.6703551093899
B_XSERV,BEL,2003,28.5375996639694
B_XSERV,BEL,2004,28.7547343094612
B_XSERV,BEL,2005,29.6064084253999
B_XSERV,BEL,2006,30.2451147485161
B_XSERV,BEL,2007,29.8539707945876
B_XSERV,BEL,2008,33.1720290554151
B_XSERV,BEL,2009,33.3172596549726
B_XSERV,BEL,2010,37.142908288084
B_XSERV,BEL,2011,34.4772686785193
B_XSERV,BEL,2012,37.9587425830893
B_XSERV,BEL,2013,38.3405143155315
B_XSERV,BEL,2014,42.8211459371884
B_XSERV,BEL,2015,43.1690766614041
B_XSERV,BEL,2016,40.8801405559914
B_XSERV,BEL,2017,42.3106912850493
B_XSERV,CAN,2000,27.4517545861669
B_XSERV,CAN,2001,31.5781533357246
B_XSERV,CAN,2002,35.2235478041225
B_XSERV,CAN,2003,37.6949135049593
B_XSERV,CAN,2004,39.8422517858533
B_XSERV,CAN,2005,40.2745024627953
B_XSERV,CAN,2006,38.4537275268011
B_XSERV,CAN,2007,41.4249920835883
B_XSERV,CAN,2008,44.6099247257971
B_XSERV,CAN,2009,42.7422371866816
B_XSERV,CAN,2010,44.4409289375435
B_XSERV,CAN,2011,44.9804664377886
B_XSERV,CAN,2012,44.7604790419162
B_XSERV,CAN,2013,45.4813832991927
B_XSERV,CAN,2014,54.9733618937771
B_XSERV,CAN,2015,54.704055016909
B_XSERV,CAN,2016,56.092748400464
B_XSERV,CAN,2017,57.7332648242571
B_XSERV,CZE,2000,31.1215903511728
B_XSERV,CZE,2001,29.4380968838607
B_XSERV,CZE,2002,33.4022064116207
B_XSERV,CZE,2003,34.3089247662715
B_XSERV,CZE,2004,35.3345066408766
B_XSERV,CZE,2005,36.4970711660115
B_XSERV,CZE,2006,36.9447995255563
B_XSERV,CZE,2007,43.0040017379131
B_XSERV,CZE,2008,43.484657776426
B_XSERV,CZE,2009,44.5010706695521
B_XSERV,CZE,2010,44.9734995719401
B_XSERV,CZE,2011,45.7030680034233
B_XSERV,CZE,2012,47.0552384954933
B_XSERV,CZE,2013,44.7311826316346
B_XSERV,CZE,2014,46.1859430849362
B_XSERV,CZE,2015,45.2858073483914
B_XSERV,CZE,2016,44.6409899952066
B_XSERV,CZE,2017,44.535311459522
B_XSERV,CZE,2018,43.7485121620838
B_XSERV,CZE,2019,44.2138625745756
B_XSERV,DNK,2009,48.3906815600461
B_XSERV,DNK,2010,46.5684530364898
B_XSERV,DNK,2011,46.9222628863707
B_XSERV,DNK,2012,43.2085734724453
B_XSERV,DNK,2013,41.1874065280918
B_XSERV,DNK,2014,41.2793698220834
B_XSERV,DNK,2015,42.6798693240814
B_XSERV,DNK,2016,46.523881371116
B_XSERV,DNK,2017,42.6036882474996
B_XSERV,FIN,2000,17.0843781543083
B_XSERV,FIN,2001,18.9365642671886
B_XSERV,FIN,2002,20.6194795521942
B_XSERV,FIN,2003,19.0614314992699
B_XSERV,FIN,2004,19.1674269516655
B_XSERV,FIN,2005,18.6235935538352
B_XSERV,FIN,2006,18.8766417585182
B_XSERV,FIN,2007,18.9502362756247
B_XSERV,FIN,2008,18.8117214366838
B_XSERV,FIN,2009,17.9216362392525
B_XSERV,FIN,2010,18.0592971869391
B_XSERV,FIN,2011,20.8981893880622
B_XSERV,FIN,2012,25.3048114408117
B_XSERV,FIN,2013,26.3775421519207
B_XSERV,FIN,2014,26.2796235400839
B_XSERV,FIN,2015,29.1972426061819
B_XSERV,FIN,2016,31.1940948817182
B_XSERV,FIN,2017,32.4653079462801
B_XSERV,FIN,2018,33.7173815325652
B_XSERV,FRA,2007,38.9327772098377
B_XSERV,FRA,2008,39.8492993135749
B_XSERV,FRA,2009,43.7643355393684
B_XSERV,FRA,2010,46.6638821636171
B_XSERV,FRA,2011,47.3638057406085
B_XSERV,FRA,2012,46.9089307785612
B_XSERV,FRA,2013,46.2516160336591
B_XSERV,FRA,2014,46.1347235011168
B_XSERV,FRA,2015,46.2164471561113
B_XSERV,FRA,2016,46.5227390529674
B_XSERV,FRA,2017,48.5445625301878
B_XSERV,DEU,2000,8.31893214266181
B_XSERV,DEU,2001,9.37491575137152
B_XSERV,DEU,2002,9.01086298440952
B_XSERV,DEU,2003,8.93627562344354
B_XSERV,DEU,2004,8.82408277283204
B_XSERV,DEU,2005,10.572395419755
B_XSERV,DEU,2006,9.89070102589165
B_XSERV,DEU,2007,11.143746804852
B_XSERV,DEU,2008,10.8182666637727
B_XSERV,DEU,2009,13.5472114853672
B_XSERV,DEU,2010,13.3410044961538
B_XSERV,DEU,2011,13.5960859248353
B_XSERV,DEU,2012,13.1085459963822
B_XSERV,DEU,2013,13.1982481490193
B_XSERV,DEU,2014,12.4381321660102
B_XSERV,DEU,2015,14.161963512272
B_XSERV,DEU,2016,14.4099576608411
B_XSERV,DEU,2017,14.3036577972969
B_XSERV,DEU,2018,13.9978058648041
B_XSERV,GRC,2011,58.0088811134838
B_XSERV,GRC,2012,58.9280571291466
B_XSERV,GRC,2013,61.9452004338129
B_XSERV,GRC,2014,67.4184715265105
B_XSERV,GRC,2015,70.4428497658434
B_XSERV,GRC,2016,66.6342404739763
B_XSERV,GRC,2017,62.1333145547463
B_XSERV,HUN,2000,23.6488665263561
B_XSERV,HUN,2001,24.3080795720414
B_XSERV,HUN,2002,27.8747719760473
B_XSERV,HUN,2003,25.0546403029838
B_XSERV,HUN,2004,22.1077500785792
B_XSERV,HUN,2005,23.7265956149471
B_XSERV,HUN,2006,26.6455175928866
B_XSERV,HUN,2007,29.7236463201063
B_XSERV,HUN,2008,30.0523280656513
B_XSERV,HUN,2009,35.1455256022055
B_XSERV,HUN,2010,39.0125327690437
B_XSERV,HUN,2011,42.2821858044117
B_XSERV,HUN,2012,41.2727885154821
B_XSERV,HUN,2013,46.6406539433811
B_XSERV,HUN,2014,52.3908293932823
B_XSERV,HUN,2015,56.9280462998683
B_XSERV,HUN,2016,50.0640015660966
B_XSERV,HUN,2017,50.531372811376
B_XSERV,HUN,2018,48.375562001377
B_XSERV,ISL,2013,69.9084815674143
B_XSERV,ISL,2014,74.4104968160505
B_XSERV,ISL,2015,74.3859912821284
B_XSERV,ISL,2016,73.7326676135116
B_XSERV,ISL,2017,71.9692798554346
B_XSERV,ISL,2018,69.3139906565036
B_XSERV,IRL,2009,59.6251707046924
B_XSERV,IRL,2010,59.6238564851656
B_XSERV,IRL,2011,60.1811639782342
B_XSERV,IRL,2012,58.7338899634827
B_XSERV,IRL,2013,57.4214797962313
B_XSERV,IRL,2014,58.9211637655354
B_XSERV,IRL,2015,60.3224361845052
B_XSERV,IRL,2016,57.0388904115258
B_XSERV,IRL,2017,54.3730195573338
B_XSERV,ITA,2000,21.1333228337469
B_XSERV,ITA,2001,22.1247107314025
B_XSERV,ITA,2002,25.608827872753398
B_XSERV,ITA,2003,25.6634409514892
B_XSERV,ITA,2004,27.5881450552148
B_XSERV,ITA,2005,28.1358364464386
B_XSERV,ITA,2006,26.5182194538519
B_XSERV,ITA,2007,28.2547304515215
B_XSERV,ITA,2008,25.8962185328261
B_XSERV,ITA,2009,28.0579404381673
B_XSERV,ITA,2010,27.0663188142771
B_XSERV,ITA,2011,25.2981441622865
B_XSERV,ITA,2012,24.5408383751081
B_XSERV,ITA,2013,26.6854813421135
B_XSERV,ITA,2014,27.1639878665948
B_XSERV,ITA,2015,27.8929724360566
B_XSERV,ITA,2016,28.5372094482502
B_XSERV,ITA,2017,29.4800611129152
B_XSERV,ITA,2018,30.5252802037702
B_XSERV,JPN,2000,6.70427795398158
B_XSERV,JPN,2001,11.4432690703031
B_XSERV,JPN,2002,10.8616600039389
B_XSERV,JPN,2003,12.7031613991705
B_XSERV,JPN,2004,10.6908611546576
B_XSERV,JPN,2005,9.99005950176685
B_XSERV,JPN,2006,10.4049772382306
B_XSERV,JPN,2007,10.3082166697167
B_XSERV,JPN,2008,11.3183210974414
B_XSERV,JPN,2009,11.2416933998807
B_XSERV,JPN,2010,11.2322255900546
B_XSERV,JPN,2011,10.7387535856662
B_XSERV,JPN,2012,10.6630842263757
B_XSERV,JPN,2013,9.96327988871691
B_XSERV,JPN,2014,12.3633703214106
B_XSERV,JPN,2015,12.1281596288693
B_XSERV,JPN,2016,11.7993892759964
B_XSERV,JPN,2017,11.8011452798622
B_XSERV,JPN,2018,11.9855468275704
B_XSERV,JPN,2019,11.4003278200599
B_XSERV,KOR,2000,10.6573346957173
B_XSERV,KOR,2001,12.6939868476951
B_XSERV,KOR,2002,9.26776122653217
B_XSERV,KOR,2003,9.13860078867701
B_XSERV,KOR,2004,6.93309301490801
B_XSERV,KOR,2005,6.84689917062603
B_XSERV,KOR,2006,7.12234898077227
B_XSERV,KOR,2007,7.22289423515241
B_XSERV,KOR,2008,7.87933236872153
B_XSERV,KOR,2009,9.4217972432848
B_XSERV,KOR,2010,9.0273753437784
B_XSERV,KOR,2011,8.8524305301545
B_XSERV,KOR,2012,8.73874337012312
B_XSERV,KOR,2013,8.45829747867352
B_XSERV,KOR,2014,8.25835878657175
B_XSERV,KOR,2015,8.05174966049882
B_XSERV,KOR,2016,8.64732461932457
B_XSERV,KOR,2017,8.34469840406634
B_XSERV,KOR,2018,9.05776530575481
B_XSERV,KOR,2019,10.6036680966701
B_XSERV,LUX,2013,36.8040264234036
B_XSERV,LUX,2015,32.387361029842
B_XSERV,LUX,2017,41.9845292077888
B_XSERV,MEX,2000,46.3278989667049
B_XSERV,MEX,2001,43.6436246831067
B_XSERV,MEX,2002,18.8495112588727
B_XSERV,MEX,2003,19.7539801271729
B_XSERV,MEX,2004,18.511455328756
B_XSERV,MEX,2005,18.2280666319808
B_XSERV,MEX,2006,31.4774804013507
B_XSERV,MEX,2007,29.4593887217792
B_XSERV,MEX,2008,18.7661246582518
B_XSERV,MEX,2009,21.3167592199839
B_XSERV,MEX,2010,42.2110040023206
B_XSERV,MEX,2011,39.8084640832619
B_XSERV,MEX,2012,53.8899838112121
B_XSERV,MEX,2013,44.288390436143
B_XSERV,MEX,2014,38.8546898154497
B_XSERV,MEX,2015,36.5408754813173
B_XSERV,MEX,2016,35.8272178150038
B_XSERV,MEX,2017,35.8272178150038
B_XSERV,MEX,2018,35.8272178150038
B_XSERV,MEX,2019,35.8272178150038
B_XSERV,NLD,2011,38.0736793145369
B_XSERV,NLD,2012,37.6571597520299
B_XSERV,NLD,2013,36.9393090625247
B_XSERV,NLD,2014,35.6571086905924
B_XSERV,NLD,2015,38.2974170670342
B_XSERV,NLD,2016,39.0299530338758
B_XSERV,NLD,2017,38.4506876689785
B_XSERV,NZL,2001,60.2290076335878
B_XSERV,NZL,2002,49.4691043189354
B_XSERV,NZL,2003,38.709201004283
B_XSERV,NZL,2004,39.7756531337204
B_XSERV,NZL,2005,40.8421052631579
B_XSERV,NZL,2006,42.5770656326624
B_XSERV,NZL,2007,44.3120260021669
B_XSERV,NZL,2008,45.9749106388787
B_XSERV,NZL,2009,47.6377952755906
B_XSERV,NZL,2010,46.1156285682228
B_XSERV,NZL,2011,44.593461860855
B_XSERV,NZL,2012,47.6578866286618
B_XSERV,NZL,2013,50.7223113964687
B_XSERV,NZL,2014,51.422329231318
B_XSERV,NZL,2015,52.1223470661673
B_XSERV,NZL,2016,57.7447562335964
B_XSERV,NZL,2017,62.8837209302326
B_XSERV,NZL,2018,63.356875778978
B_XSERV,NOR,2000,46.0198268368639
B_XSERV,NOR,2001,45.3879963756675
B_XSERV,NOR,2002,47.2680052306724
B_XSERV,NOR,2003,45.4886169791506
B_XSERV,NOR,2004,48.8107860257161
B_XSERV,NOR,2005,50.5692287192292
B_XSERV,NOR,2006,52.1594070197992
B_XSERV,NOR,2007,51.1980242221384
B_XSERV,NOR,2008,54.3271751892226
B_XSERV,NOR,2009,55.0549262326576
B_XSERV,NOR,2010,58.9177643289427
B_XSERV,NOR,2011,59.5588266306755
B_XSERV,NOR,2012,58.9357881450749
B_XSERV,NOR,2013,58.3107443477478
B_XSERV,NOR,2014,58.2973665022962
B_XSERV,NOR,2015,59.4883064366994
B_XSERV,NOR,2016,60.37370160179
B_XSERV,NOR,2017,61.290650546129
B_XSERV,NOR,2018,60.6034176955227
B_XSERV,POL,2002,36.3846396362564
B_XSERV,POL,2003,47.7188853073192
B_XSERV,POL,2004,51.592688226189
B_XSERV,POL,2005,48.6695666911474
B_XSERV,POL,2006,51.5202066404779
B_XSERV,POL,2007,48.5190304586069
B_XSERV,POL,2008,51.0466921172967
B_XSERV,POL,2009,39.1360699500909
B_XSERV,POL,2010,47.2904272579773
B_XSERV,POL,2011,47.319296526684
B_XSERV,POL,2012,44.8222276310123
B_XSERV,POL,2013,46.1485885045778
B_XSERV,POL,2014,49.9780937587127
B_XSERV,POL,2015,51.8843474332454
B_XSERV,POL,2016,64.2977077561087
B_XSERV,POL,2017,58.1205403898462
B_XSERV,POL,2018,54.8513162583135
B_XSERV,PRT,2000,45.5513152504894
B_XSERV,PRT,2001,47.4409228030283
B_XSERV,PRT,2002,49.4257398609994
B_XSERV,PRT,2003,51.381783836219
B_XSERV,PRT,2004,47.9054808002271
B_XSERV,PRT,2005,45.2169152334099
B_XSERV,PRT,2006,54.7753176483533
B_XSERV,PRT,2007,58.9446373628548
B_XSERV,PRT,2008,57.2078273552833
B_XSERV,PRT,2009,60.5309664719554
B_XSERV,PRT,2010,61.877976248999
B_XSERV,PRT,2011,61.8592035026887
B_XSERV,PRT,2012,56.1159465590226
B_XSERV,PRT,2013,57.812701168977
B_XSERV,PRT,2014,56.0567282094753
B_XSERV,PRT,2015,57.0234204057376
B_XSERV,PRT,2016,55.2354327753691
B_XSERV,PRT,2017,57.3786499470443
B_XSERV,PRT,2018,55.6247534357543
B_XSERV,SVK,2005,53.2563695190958
B_XSERV,SVK,2006,50.984517910304
B_XSERV,SVK,2007,49.5738331401091
B_XSERV,SVK,2008,36.3328352094036
B_XSERV,SVK,2009,31.4689374101014
B_XSERV,SVK,2010,29.8118974143598
B_XSERV,SVK,2011,37.7831258053624
B_XSERV,SVK,2012,45.3675052256687
B_XSERV,SVK,2013,41.743676992203
B_XSERV,SVK,2014,32.0070861881376
B_XSERV,SVK,2015,32.1858235401423
B_XSERV,SVK,2016,29.2972235994051
B_XSERV,SVK,2017,28.8911102558219
B_XSERV,SVK,2018,29.9502311138035
B_XSERV,SVK,2019,35.347550508075
B_XSERV,ESP,2000,35.4150335585138
B_XSERV,ESP,2001,37.528381687209
B_XSERV,ESP,2002,38.6357451478331
B_XSERV,ESP,2003,42.6979503749614
B_XSERV,ESP,2004,40.2026611577591
B_XSERV,ESP,2005,41.7397019460666
B_XSERV,ESP,2006,44.5044631453716
B_XSERV,ESP,2007,46.6477201334789
B_XSERV,ESP,2008,51.752525323214
B_XSERV,ESP,2009,50.5016652580291
B_XSERV,ESP,2010,50.0501635728134
B_XSERV,ESP,2011,48.147300384824
B_XSERV,ESP,2012,49.0460871965804
B_XSERV,ESP,2013,49.8999195803415
B_XSERV,ESP,2014,49.2036988103332
B_XSERV,ESP,2015,49.7519052145968
B_XSERV,ESP,2016,48.9532416502947
B_XSERV,ESP,2017,48.9755835799528
B_XSERV,ESP,2018,50.4322084073416
B_XSERV,SWE,2007,29.4925464570145
B_XSERV,SWE,2008,27.2636258311505
B_XSERV,SWE,2009,25.0932093855637
B_XSERV,SWE,2010,26.6610881750334
B_XSERV,SWE,2011,28.1980357273414
B_XSERV,SWE,2012,28.3160714285714
B_XSERV,SWE,2013,28.4287941908907
B_XSERV,SWE,2014,28.9594455371359
B_XSERV,SWE,2015,29.4362601489914
B_XSERV,SWE,2016,37.4721560423809
B_XSERV,SWE,2017,44.3952656107741
B_XSERV,CHE,2000,21.2531677628586
B_XSERV,CHE,2001,20.6260991140376
B_XSERV,CHE,2002,19.9196560013517
B_XSERV,CHE,2003,19.5321734586784
B_XSERV,CHE,2004,19.7582887864966
B_XSERV,CHE,2005,20.741787371291
B_XSERV,CHE,2006,22.1898789064474
B_XSERV,CHE,2007,23.7988763147243
B_XSERV,CHE,2008,25.3255425709516
B_XSERV,CHE,2009,26.6275143428201
B_XSERV,CHE,2010,27.7773228950067
B_XSERV,CHE,2011,28.877529332812
B_XSERV,CHE,2012,30.0115644853241
B_XSERV,CHE,2013,31.1596694690199
B_XSERV,CHE,2014,31.9740885951544
B_XSERV,CHE,2015,32.0791165226521
B_XSERV,CHE,2016,31.25768829738
B_XSERV,CHE,2017,29.8832760690863
B_XSERV,TUR,2000,12.8020223386914
B_XSERV,TUR,2001,11.4249026281408
B_XSERV,TUR,2002,9.92822024531082
B_XSERV,TUR,2003,12.3000730602481
B_XSERV,TUR,2004,11.3557522646151
B_XSERV,TUR,2005,22.0800047201324
B_XSERV,TUR,2006,22.6982945964079
B_XSERV,TUR,2007,27.3002277603624
B_XSERV,TUR,2008,31.1463824614216
B_XSERV,TUR,2009,36.2279851992675
B_XSERV,TUR,2010,47.0154340638499
B_XSERV,TUR,2011,45.0386457066732
B_XSERV,TUR,2012,45.2187946543994
B_XSERV,TUR,2013,47.0195716206568
B_XSERV,TUR,2014,46.8675156654355
B_XSERV,TUR,2015,48.2249080341305
B_XSERV,TUR,2016,41.5627368251484
B_XSERV,TUR,2017,39.8394814012691
B_XSERV,TUR,2018,39.43734845554
B_XSERV,TUR,2019,37.5019448684455
B_XSERV,GBR,2007,56.5291602313318
B_XSERV,GBR,2008,60.0885061288521
B_XSERV,GBR,2009,60.3341013824885
B_XSERV,GBR,2010,61.4934588047849
B_XSERV,GBR,2011,61.6313001918636
B_XSERV,GBR,2012,58.1076420349921
B_XSERV,GBR,2013,58.2394648684396
B_XSERV,GBR,2014,58.8977120527317
B_XSERV,GBR,2015,58.8095876505851
B_XSERV,GBR,2016,56.6293954869626
B_XSERV,GBR,2017,59.2008376680403
B_XSERV,GBR,2018,58.8662703656536
B_XSERV,USA,2000,36.5066891707351
B_XSERV,USA,2001,37.9661117628714
B_XSERV,USA,2002,41.6690738027937
B_XSERV,USA,2003,39.1856479544051
B_XSERV,USA,2004,28.1400473353465
B_XSERV,USA,2005,29.107176809236
B_XSERV,USA,2006,29.5172185457203
B_XSERV,USA,2007,29.6077870663691
B_XSERV,USA,2008,28.8462675941439
B_XSERV,USA,2009,29.8099697618976
B_XSERV,USA,2010,28.0381536829201
B_XSERV,USA,2011,30.207451384426
B_XSERV,USA,2012,29.7475599669148
B_XSERV,USA,2013,29.9239135826967
B_XSERV,USA,2014,30.1401704585476
B_XSERV,USA,2015,32.2288454026041
B_XSERV,USA,2016,32.088287494829
B_XSERV,USA,2017,34.6960759810048
B_XSERV,USA,2018,37.212835233405
B_XSERV,CHL,2007,70.327975253238
B_XSERV,CHL,2008,72.9283496728125
B_XSERV,CHL,2009,61.8281619413994
B_XSERV,CHL,2010,58.0616160404588
B_XSERV,CHL,2011,53.0498156192138
B_XSERV,CHL,2012,47.2138472600356
B_XSERV,CHL,2013,40.6586967598961
B_XSERV,CHL,2014,43.6020903280194
B_XSERV,CHL,2015,38.0221948681216
B_XSERV,CHL,2016,41.3248861150509
B_XSERV,CHL,2017,44.5397566608422
B_XSERV,CHL,2018,51.0358762578155
B_XSERV,CHN,2000,6.56442837298854
B_XSERV,CHN,2008,6.3068556930067
B_XSERV,CHN,2009,7.67772135923267
B_XSERV,CHN,2010,6.27082045679606
B_XSERV,CHN,2011,6.42014565122522
B_XSERV,CHN,2012,6.34336052666577
B_XSERV,EST,2005,54.1427852549341
B_XSERV,EST,2006,67.4224674488482
B_XSERV,EST,2007,63.6953877269863
B_XSERV,EST,2008,73.4409595122331
B_XSERV,EST,2009,75.8741409372995
B_XSERV,EST,2010,60.2963947545117
B_XSERV,EST,2011,30.9786460235698
B_XSERV,EST,2012,47.2677492076379
B_XSERV,EST,2013,60.7962724935733
B_XSERV,EST,2014,65.4421095131893
B_XSERV,EST,2015,66.8053065614916
B_XSERV,EST,2016,66.5194310753538
B_XSERV,EST,2017,63.354198579585
B_XSERV,EST,2018,65.4223714802377
B_XSERV,ISR,2000,59.2543369184021
B_XSERV,ISR,2001,61.1272119194972
B_XSERV,ISR,2002,59.2034479669956
B_XSERV,ISR,2003,59.4268399739473
B_XSERV,ISR,2004,60.8660628640172
B_XSERV,ISR,2005,61.6014140437671
B_XSERV,ISR,2006,61.8288053175344
B_XSERV,ISR,2007,63.0013836321442
B_XSERV,ISR,2008,66.2840136358596
B_XSERV,ISR,2009,68.2954323551863
B_XSERV,ISR,2010,69.2953883079033
B_XSERV,ISR,2011,69.00103248352
B_XSERV,ISR,2012,72.3000535070106
B_XSERV,ISR,2013,74.2079686085119
B_XSERV,ISR,2014,76.5037864300467
B_XSERV,ISR,2015,77.7547757916362
B_XSERV,ISR,2016,80.4223253286518
B_XSERV,ISR,2017,81.1611942677342
B_XSERV,ISR,2018,80.6518502048579
B_XSERV,ROU,2000,2.63669466956082
B_XSERV,ROU,2001,3.40073009825093
B_XSERV,ROU,2002,4.65057291487614
B_XSERV,ROU,2003,12.4964984272807
B_XSERV,ROU,2004,10.0006451563935
B_XSERV,ROU,2005,11.2077226696571
B_XSERV,ROU,2006,20.4781165003787
B_XSERV,ROU,2007,25.8870583316602
B_XSERV,ROU,2008,27.4320156774916
B_XSERV,ROU,2009,33.8780651857828
B_XSERV,ROU,2010,31.9453816042735
B_XSERV,ROU,2011,46.4324125765528
B_XSERV,ROU,2012,56.7085488661691
B_XSERV,ROU,2013,45.4174969150583
B_XSERV,ROU,2014,43.9520506458698
B_XSERV,ROU,2015,55.0737777034067
B_XSERV,ROU,2016,60.9928396153716
B_XSERV,ROU,2017,62.912993368255
B_XSERV,ROU,2018,64.9585206432189
B_XSERV,SGP,2000,18.9148657324295
B_XSERV,SGP,2001,24.434091161549
B_XSERV,SGP,2002,22.4560817483953
B_XSERV,SGP,2003,24.9377174941621
B_XSERV,SGP,2004,35.8355768784039
B_XSERV,SGP,2005,34.7715013637802
B_XSERV,SGP,2006,32.6838919781796
B_XSERV,SGP,2007,29.4272741407038
B_XSERV,SGP,2008,26.680090658404
B_XSERV,SGP,2009,38.1137913962405
B_XSERV,SGP,2010,38.6492031315071
B_XSERV,SGP,2011,52.180113218962
B_XSERV,SGP,2012,39.5375724704601
B_XSERV,SGP,2013,42.0979512131197
B_XSERV,SVN,2000,20.0393321601318
B_XSERV,SVN,2001,15.712595715087
B_XSERV,SVN,2002,14.1331895154975
B_XSERV,SVN,2003,13.4009580707731
B_XSERV,SVN,2004,18.1422727386608
B_XSERV,SVN,2005,17.8377778507054
B_XSERV,SVN,2006,13.379771827029
B_XSERV,SVN,2007,11.5159284488627
B_XSERV,SVN,2008,16.4033007468486
B_XSERV,SVN,2009,19.6176239812064
B_XSERV,SVN,2010,20.556999863587
B_XSERV,SVN,2011,30.177271650238
B_XSERV,SVN,2012,37.0271285084014
B_XSERV,SVN,2013,33.6701941294794
B_XSERV,SVN,2014,32.7104201838849
B_XSERV,SVN,2015,28.4073136459044
B_XSERV,SVN,2016,23.9696097092749
B_XSERV,SVN,2017,24.9009620072115
B_XSERV,SVN,2018,25.2719388897563
B_XSERV,ZAF,2001,25.2703569725483
B_XSERV,ZAF,2002,26.6618720015151
B_XSERV,ZAF,2003,30.2416679576709
B_XSERV,ZAF,2004,35.6376640264982
B_XSERV,ZAF,2005,36.4100383125403
B_XSERV,ZAF,2006,31.1595255773708
B_XSERV,ZAF,2007,36.3409930287956
B_XSERV,ZAF,2008,35.0042880269659
B_XSERV,ZAF,2009,44.5654351878351
B_XSERV,TWN,2000,7.50096299134894
B_XSERV,TWN,2001,7.39648909938129
B_XSERV,TWN,2002,6.9860008042024
B_XSERV,TWN,2003,7.61548283159043
B_XSERV,TWN,2004,7.67712556482885
B_XSERV,TWN,2005,7.15933273872767
B_XSERV,TWN,2006,7.46188397702353
B_XSERV,TWN,2007,6.77040867502283
B_XSERV,TWN,2008,7.08952131833577
B_XSERV,TWN,2009,7.52513670923849
B_XSERV,TWN,2010,7.60276846912917
B_XSERV,TWN,2011,7.29351104374228
B_XSERV,TWN,2012,8.18984984697841
B_XSERV,TWN,2013,8.42313107272431
B_XSERV,TWN,2014,8.28052820427639
B_XSERV,TWN,2015,8.13726644213269
B_XSERV,TWN,2016,8.15505217014856
B_XSERV,TWN,2017,8.30528153145994
B_XSERV,TWN,2018,8.19228137728788
B_XSERV,TWN,2019,7.74735109363609
H_PPP,AUS,2000,2127.22573888732
H_PPP,AUS,2002,2566.1249801003
H_PPP,AUS,2004,3166.86947502142
H_PPP,AUS,2006,3870.01026750369
H_PPP,AUS,2008,4626.88543654656
H_PPP,AUS,2010,5430.58431903456
H_PPP,AUS,2011,5880.01049012402
H_PPP,AUS,2012,6239.59829819766
H_PPP,AUS,2013,6854.01261263673
H_PPP,AUS,2014,6984.6288911027
H_PPP,AUS,2015,6479.64735572744
H_PPP,AUS,2016,7500.91673925322
H_PPP,AUS,2017,7603.78815514571
H_PPP,AUS,2018,8256.97915784443
H_PPP,AUT,2002,1407.09918538472
H_PPP,AUT,2004,1594.94614012165
H_PPP,AUT,2005,1689.84060023798
H_PPP,AUT,2006,1768.69702853802
H_PPP,AUT,2007,1883.58711088825
H_PPP,AUT,2008,2205.65076922129
H_PPP,AUT,2009,2315.05147419863
H_PPP,AUT,2010,2476.86142705033
H_PPP,AUT,2011,2547.05232111128
H_PPP,AUT,2012,2804.19295208237
H_PPP,AUT,2013,2920.34632494101
H_PPP,AUT,2014,3047.46224858266
H_PPP,AUT,2015,3089.84277121391
H_PPP,AUT,2016,3187.39934348447
H_PPP,AUT,2017,3268.58508271425
H_PPP,AUT,2018,3556.32915900002
H_PPP,AUT,2019,3729.54797638543
H_PPP,BEL,2000,1116.7172332469
H_PPP,BEL,2001,1187.40691829665
H_PPP,BEL,2002,1260.08036418397
H_PPP,BEL,2003,1311.2761343011
H_PPP,BEL,2004,1322.41158912003
H_PPP,BEL,2005,1389.16614672149
H_PPP,BEL,2006,1442.76714821567
H_PPP,BEL,2007,1526.60705930992
H_PPP,BEL,2008,1715.50451199643
H_PPP,BEL,2009,1933.87893691365
H_PPP,BEL,2010,2106.02817950161
H_PPP,BEL,2011,2194.34485488554
H_PPP,BEL,2012,2284.21646187053
H_PPP,BEL,2013,2469.41696258732
H_PPP,BEL,2014,2464.73549001176
H_PPP,BEL,2015,2571.07521606885
H_PPP,BEL,2016,2939.94663195037
H_PPP,BEL,2017,3034.71598120168
H_PPP,BEL,2018,3171.8580843469
H_PPP,BEL,2019,3488.87649286906
H_PPP,CAN,2000,4719.10437860475
H_PPP,CAN,2001,5260.66191202464
H_PPP,CAN,2002,6064.26165565671
H_PPP,CAN,2003,6640.09357699671
H_PPP,CAN,2004,7345.95840066389
H_PPP,CAN,2005,7841.673285892
H_PPP,CAN,2006,7983.23072377245
H_PPP,CAN,2007,8400.22181401266
